,MDG,ITA,PRT,CAN,HUN,BLR,SLV,SDN,BHS,ETH,AIA,MCO,SYR,LCA,BGR,USSR,PAK,MHL,VNM,ESP,ARM,LKA,KNA,KOR,NZL,AUT,SVK,KAZ,MAC,UZB,MWI,PRY,COD,JOR,HRV,PER,MLI,IND,GRL,NIC,GBR,LTU,PNG,GTM,HND,EGY,FIN,ARG,ROU,FRA,TUN,LUX,BOL,ISR,URY,LBY,AND,IRL,KEN,CCK,HTI,IRQ,ARE,TCD,ZMB,USA,PYF,GRC,MAR,ECU,IDN,SVN,JAM,THA,CRI,NFK,TWN,LIE,TCA,OMN,CHN,VEN,SAU,LBN,GLP,PHL,AZE,BRN,IRN,BEL,GUY,DNK,ZAF,TUR,NLD,EST,COL,CYP,UGA,KWT,MEX,RUS,MLT,GEO,MTQ,DEU,PAN,MUS,FRO,LBR,SUR,HKG,MRT,CIV,JPN,BRA,SEN,BRB,ABW,MMR,YUG,TZA,YEM,ISL,KGZ,POL,SGP,CZE,ATG,SWE,BHR,NCL,NGA,CHL,VGB,COK,MYS,CUB,SMR,ANT,CMR,CSK,VCT,BMU,NOR,BLZ,GHA,SWZ,LVA,DOM,AUS,GUF,CYM,CHE,UKR,VUT,GIN,TTO,DZA,ZWE
1963,0.3112244897959184,0.3710575139146568,0.30612244897959184,0.39499670836076367,0.3339517625231911,,,,0.3139717425431711,,,0.3139717425431711,,,0.32452468166753884,0.34331489605187865,0.0,,,0.34331489605187865,,0.30612244897959184,,0.3360122810186021,0.3250857865270002,0.346553715825953,,0.3112244897959184,,,0.2636763038548753,0.3112244897959184,,0.3112244897959184,,0.3137965930173722,,0.3194321206743567,,0.3112244897959184,0.3992901508429459,0.3112244897959184,,0.30612244897959184,0.3112244897959184,0.3137965930173722,0.34331489605187865,0.32798833819241985,0.3113109650639917,0.39499670836076367,0.30612244897959184,0.3113109650639917,0.3112244897959184,0.34331489605187865,0.30612244897959184,0.0,,0.32223415682062295,,,,0.3112244897959184,0.3112244897959184,,,0.6022080963532954,,0.3086949065340422,0.30612244897959184,0.0,0.3112244897959184,,0.30612244897959184,0.31641156462585035,0.30612244897959184,0.3112244897959184,0.3616132167152576,0.31667839549612953,,,0.32223415682062295,0.3113109650639917,0.3112244897959184,0.30612244897959184,,0.3086949065340422,,0.3112244897959184,0.3086949065340422,0.3498542274052478,,0.34013605442176875,0.32798833819241985,0.3112244897959184,0.36014405762304924,0.3112244897959184,0.31907048533699195,,,0.3112244897959184,0.3309431880860453,0.3217744725008647,,,,0.44258667322350626,0.30612244897959184,,,,,0.3113109650639917,,0.23294102917240517,0.4535147392290249,0.31667839549612953,0.0,,,,0.3113109650639917,,,0.3112244897959184,,0.32223415682062295,0.31641156462585035,0.3137965930173722,,0.3710575139146568,,,0.3112244897959184,0.3194321206743567,0.3112244897959184,,0.30612244897959184,0.30612244897959184,,,,0.3370155401610186,0.3112244897959184,0.24655446594222108,0.346553715825953,0.3112244897959184,,,,0.3112244897959184,0.36014405762304924,,0.3112244897959184,0.3748438150770512,0.3112244897959184,,,0.3086949065340422,0.0,0.0
1964,0.2786697247706422,0.3402374031007752,0.284081715210356,0.36575520833333336,0.30800438596491225,,0.2786697247706422,,0.284081715210356,,,0.2760416666666667,0.2786697247706422,,0.2868668300653595,0.3251157407407408,,,0.2786697247706422,0.3251157407407408,,0.28387850467289716,,0.3146281362007169,0.2926041666666667,0.3215430402930403,,,,0.2786697247706422,,,,0.20385906040268456,,0.27346183800623053,,0.289707095709571,,,0.38000541125541126,,,,0.2786697247706422,0.2786697247706422,0.31128102836879434,0.284081715210356,0.27867063492063493,0.352535140562249,0.2786697247706422,0.284081715210356,,0.30800438596491225,0.2760416666666667,,,0.3007425742574258,0.0,,0.28125,0.2786697247706422,0.2786697247706422,,,0.5320075757575757,,0.284081715210356,0.2786697247706422,0.28125,0.28928571428571426,0.2786697247706422,0.2786697247706422,0.2786697247706422,0.2786697247706422,0.2786697247706422,0.32313829787234044,0.28135016025641024,,,0.2868668300653595,0.2868668300653595,0.2760416666666667,0.28125,,0.27346183800623053,,,0.2786697247706422,0.3146281362007169,,0.30800438596491225,0.30800438596491225,0.27346183800623053,0.33632662835249044,0.2786697247706422,0.2760416666666667,0.28387850467289716,,0.28125,0.30800438596491225,0.2920673076923077,0.2786697247706422,,,0.3901388888888889,0.27346183800623053,,,0.2786697247706422,,0.29555976430976433,,0.2786697247706422,0.406394675925926,0.2926041666666667,,,,0.2786697247706422,0.27867063492063493,,,0.28135016025641024,,0.2926041666666667,0.28387850467289716,0.2786697247706422,,0.3402374031007752,,,,0.27346183800623053,0.2786697247706422,,0.2786697247706422,0.0,,0.2786697247706422,,0.2985756802721089,0.2786697247706422,0.28125,0.3146281362007169,,,,,0.0,0.3287687265917603,,0.2786697247706422,0.352535140562249,0.2786697247706422,,,0.22667910447761194,,0.2760416666666667
1965,,0.3617726861621947,0.28512593061935687,0.3697237342097155,0.32042723631508674,0.28740248706264,0.24558291834367965,,0.28512593061935687,,0.28979750778816193,0.28512593061935687,0.2850467289719626,,0.3050500081980652,0.32664912439887483,,,0.2850467289719626,0.32042723631508674,,0.2850467289719626,0.2850467289719626,0.317404337859284,0.2951303492375799,0.32350826743350103,,,0.2850467289719626,,,,,,0.2850467289719626,0.28272991439566475,0.0,0.2951303492375799,0.2850467289719626,,0.3617726861621947,0.2850467289719626,,0.2803738317757009,,0.2803738317757009,0.32985156679494226,0.2951303492375799,0.29722821311606357,0.3780321327312821,0.28272991439566475,0.3004005340453938,0.28740248706264,0.31443794217835613,0.2803738317757009,0.0,0.2850467289719626,0.2977421222396824,0.28740248706264,,,0.2258162398349314,0.2850467289719626,,0.0,0.5515550789030181,,0.2900418949403803,0.28272991439566475,0.2850467289719626,0.28979750778816193,0.2850467289719626,0.2850467289719626,0.2850467289719626,0.2875629043853342,0.2850467289719626,0.33119715175789943,0.2951303492375799,0.2850467289719626,,0.30586236193712824,0.3031068451629199,0.2922327809628524,0.28740248706264,,0.28272991439566475,,0.2850467289719626,0.2803738317757009,0.32350826743350103,,0.32985156679494226,0.32042723631508674,0.28740248706264,0.32664912439887483,,0.28512593061935687,0.28979750778816193,,0.2850467289719626,0.30586236193712824,0.29722821311606357,,,0.0,0.42588430143144446,0.28512593061935687,,0.22878750614854892,0.2850467289719626,,0.2951303492375799,,,0.41536863966770504,0.2925639983746444,0.2850467289719626,0.28740248706264,,,0.2900418949403803,,0.2850467289719626,0.28512593061935687,,0.3031068451629199,0.29722821311606357,0.2258162398349314,,0.3579240405647246,,,0.2850467289719626,0.28512593061935687,0.28740248706264,,0.2951303492375799,0.0,,0.2850467289719626,,0.3004005340453938,,0.2850467289719626,0.32350826743350103,,,,,0.2850467289719626,0.3468542248771558,,0.2850467289719626,0.35046728971962615,0.2850467289719626,,,0.2803738317757009,,0.2850467289719626
1966,,0.37257495590828926,0.30483405483405485,0.4023809523809524,0.34688013136289,0.31192266380236305,0.0,,0.31436011904761907,,,0.30952380952380953,0.30959488272921104,,0.3318857142857143,0.3529657477025898,0.0,,,0.3560893383902234,,0.30959488272921104,,0.34391534391534395,0.3298204527712725,0.3625053625053625,0.30959488272921104,0.30959488272921104,,0.30959488272921104,,,0.24547759932375315,,0.30959488272921104,0.30716103235187203,0.0,0.32713898567557104,,0.30483405483405485,0.4191468253968254,,0.30959488272921104,0.30483405483405485,0.30959488272921104,0.2530697813716682,0.3560893383902234,0.32713898567557104,0.3119232188999631,0.4235588972431078,,0.3219047619047619,0.30959488272921104,0.3498964803312629,0.30959488272921104,,,0.3298204527712725,0.0,,0.30483405483405485,0.30959488272921104,,,,0.5917366946778712,0.30959488272921104,0.3119232188999631,0.30716103235187203,0.3166848418756815,0.30952380952380953,0.31192266380236305,0.30959488272921104,0.30959488272921104,0.30959488272921104,0.30959488272921104,0.36713021491782555,0.30952380952380953,,,0.3245007680491551,0.3219047619047619,0.30716103235187203,0.30716103235187203,,0.30716103235187203,0.30959488272921104,,0.30483405483405485,0.36580086580086585,0.30959488272921104,0.3592687074829932,0.33813525410164064,0.30716103235187203,0.37960467205750226,,0.30483405483405485,0.30959488272921104,,0.30959488272921104,0.3353174603174603,0.3318857142857143,0.30959488272921104,,,0.46250684181718665,0.30483405483405485,,,,,0.3353174603174603,,0.30959488272921104,0.4470899470899471,0.3298204527712725,0.0,0.30959488272921104,,,0.3193499622071051,,,0.30952380952380953,,0.32713898567557104,0.3191208791208791,0.3142857142857143,0.24991394148020654,0.3869047619047619,,,0.30959488272921104,0.31436011904761907,0.30959488272921104,,0.30952380952380953,0.3142857142857143,,,0.0,0.341000807102502,,0.31192266380236305,0.341000807102502,,,,,0.30959488272921104,0.36580086580086585,,0.30959488272921104,0.39066111881645865,0.31192266380236305,,,0.3119232188999631,,0.30716103235187203
1967,,0.41108058608058606,0.319047619047619,0.4318422318422318,0.33930461073318213,0.3168208290510449,0.31668430335097,,0.3238816738816738,,,0.32144647332617254,,,0.33930461073318213,0.37175983436853,0.0,,,0.3533254624163715,0.3168208290510449,0.3168208290510449,,0.360967993754879,0.33663292088488933,0.37502088554720137,,,,,0.3168208290510449,,0.3168208290510449,0.3168208290510449,0.31911663216011044,0.3120611748348974,,0.3288644688644688,0.3168208290510449,0.3120611748348974,0.45970302099334354,0.3168208290510449,,0.0,,0.3120611748348974,0.3623083131557708,0.33663292088488933,0.32635405307161025,0.41108058608058606,0.31435574229691876,0.3314138058324105,0.3120611748348974,0.3685550082101806,0.0,,,0.33400297619047614,0.31435574229691876,,0.3120611748348974,0.3168208290510449,0.3168208290510449,,0.0,0.6021462105969148,0.3168208290510449,0.32635405307161025,0.3120611748348974,0.31668430335097,0.319047619047619,0.31911663216011044,0.31435574229691876,0.3168208290510449,0.31435574229691876,0.31911663216011044,0.38971765697429417,0.3288644688644688,,,0.33400297619047614,0.32144647332617254,0.3238095238095238,0.3168208290510449,,0.32144647332617254,,,0.3120611748348974,0.3851565851565852,0.2560354374307863,0.3685550082101806,0.3623083131557708,0.3120611748348974,0.3922236784622105,,0.3120611748348974,0.32144595064303094,,0.3262081128747795,0.3420190476190476,0.33616866593965833,0.3168208290510449,,,0.45002506265664155,0.3168208290510449,,0.3168208290510449,0.3168208290510449,,0.33400297619047614,,,0.4548125633232016,0.33663292088488933,0.3168208290510449,0.3120611748348974,,,0.3314138058324105,,0.3168208290510449,0.2672023809523809,,0.33930461073318213,0.319047619047619,0.32144595064303094,,0.39955496217178454,0.3168208290510449,,0.3120611748348974,0.319047619047619,0.3168208290510449,,0.3238095238095238,,,,,0.3533254624163715,,0.3168208290510449,0.35926370548219283,,,,0.27017236342389717,,0.37502088554720137,,0.31911663216011044,0.3958553791887125,0.32144595064303094,,,0.3168208290510449,,0.3120611748348974
1968,0.31251689645850234,0.3778619528619529,0.3101851851851852,0.40749818445896874,0.3522441933458883,0.31251689645850234,0.26644112060778724,0.0,0.314884960718294,,,0.30788751714677637,,,0.3298794826572604,0.3778619528619529,,,,0.34069520340012144,,0.3148148148148148,0.31251689645850234,0.3492841581076875,0.343510866238139,0.36143317230273747,,,0.31251689645850234,,,,,,0.31251689645850234,0.3125174046226678,,0.3222078667815102,,0.0,0.43296682098765427,,,0.31251689645850234,0.26927556487304916,0.31251689645850234,0.3492841581076875,0.3298794826572604,0.31972934472934467,0.41984661429105874,0.31251689645850234,0.32472511574074076,0.3101851851851852,0.36143317230273747,0.0,,0.31251689645850234,0.343510866238139,0.30788751714677637,,0.0,0.31251689645850234,0.31251689645850234,,,0.6023886205045625,,0.31972934472934467,0.3101851851851852,0.31251689645850234,0.30788751714677637,0.31251689645850234,0.31251689645850234,0.31251689645850234,0.3148148148148148,0.31251689645850234,0.35978835978835977,0.31972934472934467,,,0.3298794826572604,0.31728866270851,0.3125174046226678,0.3125174046226678,,0.3101851851851852,,0.31251689645850234,0.3101851851851852,0.36143317230273747,,0.3744577911244578,0.3522441933458883,0.314884960718294,0.3848593964334705,0.31251689645850234,0.3125174046226678,0.30788751714677637,0.0,0.31251689645850234,0.3552548274770497,0.31951354339414045,0.31251689645850234,,,0.45675620675620676,0.31251689645850234,,,0.0,,0.3379253236976814,,,0.43752436647173487,0.34069520340012144,,0.31251689645850234,,,0.3222078667815102,0.0,,0.3101851851851852,,0.3222078667815102,0.31728866270851,0.31251689645850234,0.31251689645850234,0.38845621322256835,0.31251689645850234,0.31251689645850234,0.30788751714677637,0.3222078667815102,0.2610659439927733,0.3148148148148148,0.31714677640603567,0.3148148148148148,,0.31251689645850234,,0.34069520340012144,,0.31951354339414045,0.36143317230273747,,,,,0.31251689645850234,0.3778619528619529,,0.31251689645850234,0.3958553791887125,0.31714677640603567,,,0.30788751714677637,0.30788751714677637,0.31251689645850234
1969,0.30092592592592593,0.3830901608679387,0.3058542413381123,0.4122383252818035,0.3356276630612914,0.30092592592592593,0.2962962962962963,,0.3058542413381123,,,0.3058542413381123,0.30092592592592593,,0.32140615191462646,0.3646723646723647,0.0,,,0.3326835607537362,,0.2962962962962963,0.30092592592592593,0.3343621399176955,0.3356276630612914,0.354447905849775,0.25907530046602895,0.30092592592592593,,0.252389486260454,0.30092592592592593,,,0.30092592592592593,0.30562789351851855,0.30099941211052317,,0.3108682452944748,,0.0,0.4409991386735572,0.30092592592592593,0.3032586850416308,0.2962962962962963,0.0,0.30092592592592593,0.354447905849775,0.3108682452944748,0.30834086118638965,0.4213991769547325,0.23853884372177056,0.31343740434649525,0.2962962962962963,0.34794427454977916,,,0.30092592592592593,0.32140615191462646,0.2962962962962963,,0.3058542413381123,0.30092592592592593,0.3032586850416308,,,0.5834757834757834,0.30092592592592593,0.31343740434649525,0.308034412365121,0.30099941211052317,0.3032586850416308,0.30092592592592593,0.308034412365121,0.30092592592592593,0.30562789351851855,,0.3524357691024358,0.31343740434649525,,,0.3160493827160494,0.3108682452944748,0.308034412365121,0.3058542413381123,,0.3034074074074074,,,0.30099941211052317,0.3577917540181691,,0.34167500834167497,0.3386243386243386,0.2986293379994167,0.36821287306724193,,0.2962962962962963,0.3032586850416308,,0.2986293379994167,0.32979066022544284,0.32600308641975306,0.30092592592592593,,,0.44618736383442265,0.3032586850416308,,,,,0.32140615191462646,,,0.4682213077274805,0.31870525988173043,,,,0.30092592592592593,0.3034074074074074,0.0,,0.30099941211052317,,0.31870525988173043,0.3058542413381123,0.30562789351851855,0.30092592592592593,0.3755042170883755,,0.30092592592592593,0.2962962962962963,0.30834086118638965,0.30092592592592593,,0.30092592592592593,0.30092592592592593,0.30092592592592593,0.30092592592592593,,0.32415321304210193,,0.308034412365121,0.34794427454977916,,,,,0.30092592592592593,0.3718228031953522,,0.30092592592592593,0.39098892707140126,0.3032586850416308,,,0.3034074074074074,,0.2962962962962963
1970,0.30938043623712025,0.4277682485229655,0.31841395942686906,0.44577954319761665,0.3499922033369718,0.30938043623712025,0.316106097894449,0.0,0.32554210081667134,0.0,,0.31841395942686906,,,0.3334571386123904,0.36825266611977026,0.2520777178796047,,,0.3558744252417948,,0.3138319533052803,,0.35290880503144656,0.3415246500304321,0.3747704124227751,0.32075471698113206,,,,,,,0.2869910625620655,,0.30687722176647525,,0.3361036238394729,,0.0,0.4505218787635487,,,0.3046694719695941,0.0,0.32075471698113206,0.37811657681940697,0.32327524125018,0.3208261863922241,0.44577954319761665,0.316106097894449,0.3471234147850294,0.30687722176647525,0.3650780741704619,,,0.30938043623712025,0.33879245283018866,0.3046694719695941,,0.3046694719695941,0.30938043623712025,0.30938043623712025,,0.0,0.5801240630653915,,0.3308520047169811,0.3091172014873984,0.3138319533052803,0.3138319533052803,0.30938043623712025,0.30687722176647525,0.3115902964959569,0.30938043623712025,0.25362000877577884,0.39299677035526087,0.3361036238394729,,0.30938043623712025,0.3334571386123904,0.3334571386123904,0.3160377358490566,0.31139012208657046,0.30938043623712025,0.3160377358490566,,0.30938043623712025,0.31369671558350803,0.36825266611977026,,0.36825266611977026,0.36195774875020154,0.3138319533052803,0.4072024673439768,,0.31369671558350803,0.3046694719695941,,0.316106097894449,0.3499922033369718,0.3381600117010385,,,,0.4653742483931163,0.30687722176647525,0.30938043623712025,,0.30938043623712025,,0.33879245283018866,,,0.5041554357592094,0.34430127320141124,,0.30938043623712025,,0.2692755648730491,0.32576197387518135,,0.30938043623712025,0.32327524125018,,0.33879245283018866,0.316106097894449,0.3184134416747004,0.316106097894449,0.4072024673439768,,,0.3046694719695941,0.32327524125018,0.30938043623712025,,0.31139012208657046,0.27146831156265117,,0.30938043623712025,,0.35290880503144656,,0.3279897857852177,0.3650780741704619,,,,,,0.37811657681940697,,0.3138319533052803,0.41115588935702513,0.3231306778476589,,,0.3046694719695941,0.0,0.30938043623712025
1971,,0.39606094388703084,0.3263319044703,0.44556856187290966,0.3648750427935638,0.3153469622804492,0.31100087540122556,0.0,0.3309937888198758,,,0.3286463151403022,0.3153469622804492,0.0,0.3407289002557545,0.3798289379900214,0.3153469622804492,,0.0,0.36202445652173915,0.3153469622804492,0.3153469622804492,,0.3592180653859117,0.36202445652173915,0.376740897843761,,,,0.32392783200236613,,,,0.2868517548454688,0.2868517548454688,0.31100087540122556,,0.33824182799111396,0.3153469622804492,0.0,0.47772299417301656,,0.3174492753623188,0.0,0.3131022326674501,0.31100087540122556,0.376740897843761,0.3407289002557545,0.3309937888198758,0.45880327163151097,0.3153469622804492,0.34325281803542673,0.31523217982845314,0.38615942028985506,0.3131022326674501,,0.24171264621496358,0.3592180653859117,0.27419603807563675,,0.0,0.31957980741173037,0.3153469622804492,,0.0,0.6018068887634105,,0.3309937888198758,0.3174492753623188,0.3153469622804492,0.3195802098950525,0.3174492753623188,0.3217391304347826,0.3286463151403022,0.31523217982845314,,0.38093913043478256,0.33824182799111396,,,0.3407289002557545,0.3357908002520479,0.3195802098950525,0.3131022326674501,,0.32179951690821257,,,0.32179951690821257,0.3677708764665287,0.2675134342940889,0.3592180653859117,0.3564548494983278,0.31523217982845314,0.39606094388703084,,0.3173913043478261,0.31957980741173037,,0.3153469622804492,0.3592180653859117,0.342571160462934,0.3217391304347826,,,0.5036862003780718,0.31523217982845314,,0.31957980741173037,0.3153469622804492,,0.3407289002557545,,0.3153469622804492,0.48778032036613267,0.34325281803542673,,0.3153469622804492,,,0.3407289002557545,0.3131022326674501,0.2817597118600463,0.31100087540122556,0.3153469622804492,0.33824182799111396,0.33824182799111396,0.32392783200236613,0.3153469622804492,0.42906602254428344,,,0.31523217982845314,0.3263319044703,0.3153469622804492,0.2817597118600463,0.3329887503800547,0.31100087540122556,0.3153469622804492,0.3153469622804492,,0.3677708764665287,0.3153469622804492,0.32392783200236613,0.3677708764665287,,,,,0.3153469622804492,0.3994752623688156,,0.3217391304347826,0.4212648221343874,0.3217391304347826,,,0.3173913043478261,,0.31523217982845314
1972,0.2777256618720033,0.39210347174948945,0.3187603763143332,0.421978021978022,0.34887946698970324,0.31196581196581197,0.30984359555788127,0.0,0.3210702341137124,,,0.3210702341137124,0.30557029177718836,,0.3356643356643357,0.3661792752701844,0.2602686202686203,,0.0,0.35732009925558317,,0.3141173003241969,,0.35446153846153844,0.34615384615384615,0.37233354880413705,,,0.30984359555788127,,,,,0.3076923076923077,0.30984359555788127,0.31648351648351647,,0.33314054366685947,,0.30557029177718836,0.4343891402714933,,0.30984359555788127,0.30984359555788127,0.30557029177718836,0.3142389525368249,0.36317780580075665,0.3282051282051282,0.3257918552036199,0.4343891402714933,0.3076923076923077,0.33314054366685947,0.27520305781175347,0.34887946698970324,0.30984359555788127,0.0,0.2602686202686203,0.3257918552036199,0.30984359555788127,,0.30984359555788127,,0.31196581196581197,,0.0,0.5987525987525988,,0.3142389525368249,0.30557029177718836,0.30984359555788127,0.3076923076923077,0.3162986704653371,0.30557029177718836,0.3162986704653371,0.3162986704653371,,0.37642155823974005,0.3210702341137124,0.30984359555788127,,0.330654420206659,0.3282051282051282,0.3210702341137124,0.30557029177718836,,0.31648351648351647,,,0.31648351648351647,0.36317780580075665,,0.36317780580075665,0.35732009925558317,0.3098440021516945,0.37233354880413705,0.24753808992939427,0.3142389525368249,0.30984359555788127,,0.3141173003241969,0.34887946698970324,0.3324599164015222,0.3162986704653371,,,0.48689771766694845,0.3076923076923077,0.30984359555788127,0.30984359555788127,0.30984359555788127,,0.33314054366685947,,0.30984359555788127,0.48689771766694845,0.34347048300536676,,,,0.3141173003241969,0.3210702341137124,0.0,,0.3076923076923077,,0.330654420206659,0.3210702341137124,0.3162986704653371,0.30984359555788127,0.4027972027972028,0.30984359555788127,0.30984359555788127,0.288272205993725,0.3187603763143332,,,0.32302842941140814,0.3076923076923077,0.30984359555788127,0.30984359555788127,0.0,0.35446153846153844,,0.31851054927978006,0.35732009925558317,0.30984359555788127,0.30984359555788127,0.30984359555788127,,0.0,0.3852842809364549,,0.31196581196581197,0.3991683991683992,0.3141173003241969,,,0.2786647314949202,0.0,0.31196581196581197
