,PER,JOR,BLR,BRN,GIN,NLD,JAM,CSK,MAC,ITA,MHL,ETH,TUR,CYP,BHR,GEO,ESP,SVN,SLV,VCT,ZWE,YEM,ARG,LIE,CHN,LCA,LBY,MAR,PRY,COD,CYM,BEL,BGR,VEN,KOR,AUS,ARM,FRA,MDG,BOL,DNK,YUG,MWI,SDN,FIN,GUF,TTO,KGZ,LBN,ABW,PHL,URY,KAZ,SWE,BRA,CZE,UKR,ISL,COK,BHS,HRV,LBR,FRO,OMN,VNM,KWT,ZMB,HUN,ATG,GLP,AZE,ECU,JPN,HND,POL,MUS,THA,SVK,BMU,DEU,IRN,CHL,CMR,ISR,TZA,LUX,SYR,CHE,RUS,PYF,PNG,ROU,TUN,CAN,IRQ,SGP,EST,USSR,VUT,SWZ,TCD,MLI,NIC,CRI,SAU,COL,TWN,UGA,GHA,CCK,LKA,DOM,EGY,BRB,SUR,NGA,TCA,CIV,GRL,IDN,GUY,DZA,IND,HTI,NZL,MEX,KEN,ZAF,CUB,LVA,MRT,NCL,AUT,MYS,UZB,HKG,KNA,VGB,GTM,USA,GRC,IRL,GBR,MMR,PAK,NOR,PRT,MCO,MTQ,SMR,AND,PAN,ANT,LTU,MLT,SEN,AIA,ARE,NFK,BLZ
1975,0.08791208791208792,,,,,0.5934065934065934,0.04395604395604396,0.40659340659340665,,0.5934065934065934,,,0.06593406593406594,,,,0.3186813186813187,,0.04395604395604396,,0.04395604395604396,,0.18681318681318682,0.18681318681318682,0.06593406593406594,,0.01098901098901099,0.03296703296703297,,,,0.4395604395604396,0.19780219780219782,0.06593406593406594,0.14285714285714288,0.5494505494505495,,0.8351648351648352,,0.03296703296703297,0.40659340659340665,0.06593406593406594,0.02197802197802198,0.02197802197802198,0.3626373626373627,,0.04395604395604396,,0.05494505494505495,,0.14285714285714288,0.02197802197802198,,0.7032967032967034,0.18681318681318682,,,0.07692307692307693,,0.08791208791208792,,,,,0.02197802197802198,0.01098901098901099,0.01098901098901099,0.2417582417582418,,,,0.03296703296703297,0.9780219780219781,0.01098901098901099,0.2527472527472528,,0.01098901098901099,,0.02197802197802198,1.065934065934066,0.1208791208791209,0.07692307692307693,0.01098901098901099,0.3186813186813187,0.01098901098901099,0.16483516483516486,0.01098901098901099,0.6813186813186813,,,,0.2087912087912088,0.01098901098901099,0.7692307692307693,,0.07692307692307693,,0.4945054945054945,,,,0.02197802197802198,0.02197802197802198,0.01098901098901099,,0.16483516483516486,0.1098901098901099,0.01098901098901099,,,0.01098901098901099,0.02197802197802198,0.06593406593406594,0.03296703296703297,,0.04395604395604396,,,,0.08791208791208792,,0.01098901098901099,0.17582417582417584,0.01098901098901099,0.17582417582417584,0.2967032967032967,0.06593406593406594,0.3296703296703297,0.01098901098901099,,,,0.5164835164835165,0.02197802197802198,,0.1208791208791209,,,0.06593406593406594,1.5494505494505495,0.1208791208791209,0.17582417582417584,0.9230769230769231,0.01098901098901099,0.01098901098901099,0.4395604395604396,0.13186813186813187,0.05494505494505495,,,,0.05494505494505495,,,,,,,,
1976,0.09890109890109891,0.01098901098901099,,,,0.5604395604395604,0.03296703296703297,0.4285714285714286,,0.5934065934065934,,,0.06593406593406594,,,,0.39560439560439564,,0.01098901098901099,,0.05494505494505495,,0.14285714285714288,0.2197802197802198,0.1208791208791209,0.01098901098901099,,0.02197802197802198,,,0.01098901098901099,0.5054945054945056,0.16483516483516486,0.05494505494505495,0.04395604395604396,0.4945054945054945,,0.8681318681318682,,0.07692307692307693,0.45054945054945056,0.1098901098901099,0.01098901098901099,0.03296703296703297,0.39560439560439564,,0.04395604395604396,,0.03296703296703297,,0.09890109890109891,0.05494505494505495,,0.7362637362637363,0.14285714285714288,,,0.06593406593406594,,0.1098901098901099,,0.02197802197802198,,,,0.01098901098901099,0.01098901098901099,0.3296703296703297,,,,,0.9340659340659342,0.02197802197802198,0.26373626373626374,,,,0.02197802197802198,1.076923076923077,0.1208791208791209,0.07692307692307693,0.01098901098901099,0.37362637362637363,0.01098901098901099,0.19780219780219782,0.01098901098901099,0.7252747252747254,,,,0.16483516483516486,0.01098901098901099,0.7802197802197803,,0.03296703296703297,,0.4835164835164836,,,,0.03296703296703297,0.04395604395604396,0.04395604395604396,0.02197802197802198,0.1208791208791209,0.13186813186813187,,,,,0.01098901098901099,0.04395604395604396,,,0.04395604395604396,,,,0.06593406593406594,0.03296703296703297,0.01098901098901099,0.16483516483516486,0.04395604395604396,0.2197802197802198,0.2967032967032967,0.07692307692307693,0.3296703296703297,0.03296703296703297,,,,0.45054945054945056,0.05494505494505495,,0.15384615384615385,,,0.04395604395604396,1.6153846153846154,0.19780219780219782,0.23076923076923078,1.043956043956044,,0.02197802197802198,0.38461538461538464,0.06593406593406594,0.13186813186813187,0.01098901098901099,,,0.05494505494505495,,,,,,,,0.01098901098901099
1977,0.05208333333333333,,,,0.010416666666666666,0.6458333333333333,0.0625,0.3645833333333333,,0.625,,,0.020833333333333332,,,,0.3645833333333333,,0.020833333333333332,,0.03125,,0.22916666666666666,0.17708333333333331,0.08333333333333333,,0.010416666666666666,0.07291666666666666,,,0.010416666666666666,0.4270833333333333,0.23958333333333331,0.05208333333333333,0.05208333333333333,0.4375,,0.8229166666666666,,0.07291666666666666,0.375,0.09375,,0.020833333333333332,0.40625,,0.07291666666666666,,0.041666666666666664,,0.10416666666666666,0.010416666666666666,,0.6041666666666666,0.15625,,,0.020833333333333332,,0.10416666666666666,,,,,,,,0.3125,,,,0.010416666666666666,0.9166666666666666,0.020833333333333332,0.23958333333333331,,0.010416666666666666,,0.020833333333333332,1.0416666666666665,0.07291666666666666,0.0625,0.010416666666666666,0.32291666666666663,0.020833333333333332,0.15625,,0.6979166666666666,,,0.020833333333333332,0.21875,0.041666666666666664,0.7291666666666666,0.020833333333333332,0.07291666666666666,,0.5104166666666666,,,,0.041666666666666664,0.03125,0.03125,0.041666666666666664,0.11458333333333333,0.15625,0.020833333333333332,0.020833333333333332,,0.03125,,0.020833333333333332,0.03125,,0.020833333333333332,,0.010416666666666666,,0.041666666666666664,0.010416666666666666,0.010416666666666666,0.19791666666666666,0.03125,0.1875,0.29166666666666663,0.041666666666666664,0.3333333333333333,0.0625,,,,0.4375,0.07291666666666666,,0.14583333333333331,,,0.041666666666666664,1.59375,0.125,0.17708333333333331,0.875,0.010416666666666666,0.020833333333333332,0.4270833333333333,0.10416666666666666,0.10416666666666666,0.010416666666666666,,,0.041666666666666664,,,,0.010416666666666666,,,,0.010416666666666666
1978,0.0449438202247191,0.033707865168539325,,,,0.6853932584269663,0.02247191011235955,0.4382022471910112,,0.651685393258427,,,0.07865168539325842,,,,0.3258426966292135,,0.0449438202247191,,0.033707865168539325,,0.1797752808988764,0.16853932584269662,0.0449438202247191,,,0.0449438202247191,,,,0.42696629213483145,0.2247191011235955,0.10112359550561797,0.07865168539325842,0.5393258426966292,,0.8314606741573034,0.033707865168539325,0.056179775280898875,0.42696629213483145,0.0898876404494382,,,0.4044943820224719,,0.056179775280898875,,0.0898876404494382,,0.1348314606741573,0.033707865168539325,,0.7078651685393258,0.20224719101123595,,,0.06741573033707865,,0.19101123595505617,,,,,,,0.011235955056179775,0.3146067415730337,0.033707865168539325,,,0.011235955056179775,0.9662921348314606,0.033707865168539325,0.2696629213483146,,0.033707865168539325,,0.011235955056179775,1.0674157303370786,0.1348314606741573,0.0898876404494382,0.011235955056179775,0.3932584269662921,,0.1797752808988764,0.011235955056179775,0.797752808988764,,,0.011235955056179775,0.20224719101123595,0.02247191011235955,0.8314606741573034,,0.06741573033707865,,0.5280898876404494,,0.011235955056179775,,,0.0449438202247191,0.02247191011235955,0.011235955056179775,0.1348314606741573,0.14606741573033707,,,,,0.02247191011235955,0.02247191011235955,,,0.056179775280898875,,0.011235955056179775,,0.06741573033707865,0.011235955056179775,,0.16853932584269662,0.011235955056179775,0.3033707865168539,0.3033707865168539,0.011235955056179775,0.3707865168539326,0.06741573033707865,,,,0.5393258426966292,0.07865168539325842,,0.21348314606741572,,,0.0449438202247191,1.6292134831460674,0.11235955056179775,0.23595505617977527,1.0112359550561798,0.033707865168539325,0.011235955056179775,0.4044943820224719,0.07865168539325842,0.1797752808988764,,,,0.0449438202247191,,,,,,,,0.011235955056179775
1979,0.07954545454545454,,,,,0.5909090909090909,0.03409090909090909,0.375,,0.6931818181818182,,,0.045454545454545456,,,,0.375,,,,,,0.20454545454545456,0.09090909090909091,0.05681818181818182,,,0.011363636363636364,0.022727272727272728,,0.011363636363636364,0.4772727272727273,0.20454545454545456,0.11363636363636365,0.09090909090909091,0.5,,0.8295454545454546,,0.045454545454545456,0.4090909090909091,0.11363636363636365,,0.011363636363636364,0.36363636363636365,,0.045454545454545456,,0.045454545454545456,,0.09090909090909091,0.03409090909090909,,0.6136363636363636,0.23863636363636365,,,0.03409090909090909,,0.125,,,,,,0.011363636363636364,,0.3068181818181818,0.022727272727272728,,,0.011363636363636364,0.9886363636363636,0.011363636363636364,0.23863636363636365,,0.03409090909090909,,0.03409090909090909,1.0227272727272727,0.05681818181818182,0.03409090909090909,,0.34090909090909094,0.022727272727272728,0.2159090909090909,,0.6931818181818182,,0.011363636363636364,,0.20454545454545456,0.045454545454545456,0.75,,0.022727272727272728,,0.5681818181818182,,,,0.011363636363636364,0.03409090909090909,0.06818181818181818,0.022727272727272728,0.09090909090909091,0.25,,,,0.011363636363636364,0.011363636363636364,0.022727272727272728,0.011363636363636364,,0.011363636363636364,,,,0.05681818181818182,0.022727272727272728,,0.1590909090909091,0.045454545454545456,0.26136363636363635,0.34090909090909094,0.022727272727272728,0.375,0.09090909090909091,,,,0.46590909090909094,0.03409090909090909,,0.18181818181818182,,,0.022727272727272728,1.590909090909091,0.1590909090909091,0.18181818181818182,0.8636363636363636,0.03409090909090909,,0.38636363636363635,0.045454545454545456,0.09090909090909091,,,,0.011363636363636364,0.011363636363636364,,,0.011363636363636364,,,,
1980,0.041666666666666664,0.010416666666666666,,,,0.5416666666666666,0.041666666666666664,0.34375,,0.6979166666666666,,0.010416666666666666,0.020833333333333332,0.010416666666666666,,,0.35416666666666663,,0.010416666666666666,,0.041666666666666664,0.010416666666666666,0.20833333333333331,0.21875,0.05208333333333333,,0.010416666666666666,0.05208333333333333,,,0.010416666666666666,0.41666666666666663,0.22916666666666666,0.11458333333333333,0.08333333333333333,0.53125,,0.8333333333333333,,0.07291666666666666,0.40625,0.1875,,,0.4270833333333333,,,,0.03125,,0.0625,0.03125,,0.6666666666666666,0.19791666666666666,,,0.041666666666666664,,0.11458333333333333,,,,,0.020833333333333332,,,0.3645833333333333,0.010416666666666666,,,,1.0416666666666665,0.020833333333333332,0.25,,0.020833333333333332,,0.041666666666666664,1.0208333333333333,0.08333333333333333,0.10416666666666666,0.010416666666666666,0.32291666666666663,0.010416666666666666,0.20833333333333331,,0.75,,,0.020833333333333332,0.17708333333333331,0.0625,0.71875,0.03125,0.041666666666666664,,0.5104166666666666,,,,0.03125,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.07291666666666666,0.25,,,,0.010416666666666666,0.010416666666666666,0.0625,0.010416666666666666,,0.07291666666666666,,,,0.05208333333333333,0.010416666666666666,0.010416666666666666,0.10416666666666666,0.0625,0.22916666666666666,0.2708333333333333,0.05208333333333333,0.41666666666666663,0.03125,,,0.010416666666666666,0.41666666666666663,0.020833333333333332,,0.17708333333333331,,,0.03125,1.5416666666666665,0.14583333333333331,0.15625,0.9375,0.020833333333333332,0.020833333333333332,0.40625,0.0625,0.10416666666666666,,,,0.05208333333333333,0.020833333333333332,,,,,,,0.010416666666666666
1981,0.061224489795918366,0.01020408163265306,,,,0.6020408163265306,0.02040816326530612,0.3061224489795918,,0.6428571428571428,,,0.04081632653061224,,,,0.3469387755102041,,0.01020408163265306,,0.01020408163265306,0.01020408163265306,0.19387755102040816,0.2040816326530612,0.1020408163265306,,,0.030612244897959183,,0.02040816326530612,0.01020408163265306,0.5102040816326531,0.2346938775510204,0.12244897959183673,0.14285714285714285,0.5816326530612245,,0.7959183673469387,0.02040816326530612,0.04081632653061224,0.4693877551020408,0.09183673469387754,0.02040816326530612,,0.3877551020408163,,0.061224489795918366,,0.061224489795918366,,0.09183673469387754,0.02040816326530612,,0.6428571428571428,0.24489795918367346,,,0.04081632653061224,,0.19387755102040816,,0.04081632653061224,,,0.030612244897959183,0.01020408163265306,,0.3469387755102041,0.01020408163265306,,,0.01020408163265306,1.010204081632653,0.01020408163265306,0.2755102040816326,,0.0510204081632653,,0.0510204081632653,0.9999999999999999,0.09183673469387754,0.061224489795918366,0.01020408163265306,0.42857142857142855,0.02040816326530612,0.2040816326530612,,0.673469387755102,,0.01020408163265306,,0.12244897959183673,0.030612244897959183,0.7040816326530611,,0.08163265306122448,,0.5306122448979591,0.01020408163265306,,,0.030612244897959183,0.030612244897959183,0.09183673469387754,0.02040816326530612,0.11224489795918366,0.2755102040816326,0.01020408163265306,0.01020408163265306,,,0.01020408163265306,0.0510204081632653,0.02040816326530612,,0.07142857142857142,,,,0.0510204081632653,0.02040816326530612,0.02040816326530612,0.19387755102040816,0.030612244897959183,0.25510204081632654,0.2857142857142857,0.04081632653061224,0.4183673469387755,0.04081632653061224,,0.01020408163265306,,0.4591836734693877,0.01020408163265306,,0.2040816326530612,,,0.030612244897959183,1.530612244897959,0.17346938775510204,0.16326530612244897,0.9489795918367346,0.02040816326530612,,0.44897959183673464,0.0510204081632653,0.11224489795918366,,,,0.030612244897959183,,,,,,,,
1982,0.033707865168539325,0.011235955056179775,,,,0.6741573033707865,0.02247191011235955,0.3595505617977528,,0.696629213483146,,,0.02247191011235955,0.033707865168539325,,,0.3932584269662921,,,,0.02247191011235955,,0.23595505617977527,0.21348314606741572,0.0449438202247191,0.011235955056179775,,0.02247191011235955,0.033707865168539325,,0.056179775280898875,0.4831460674157303,0.23595505617977527,0.14606741573033707,0.20224719101123595,0.5393258426966292,,0.9662921348314606,,0.0449438202247191,0.47191011235955055,0.12359550561797752,,,0.4382022471910112,,0.011235955056179775,,0.0449438202247191,,0.10112359550561797,0.02247191011235955,,0.651685393258427,0.21348314606741572,,,0.06741573033707865,,0.0898876404494382,,,,,0.011235955056179775,,,0.38202247191011235,0.011235955056179775,,,,1.101123595505618,0.011235955056179775,0.2808988764044944,,0.011235955056179775,,0.06741573033707865,1.0674157303370786,0.02247191011235955,0.056179775280898875,,0.4157303370786517,,0.19101123595505617,0.011235955056179775,0.651685393258427,,,,0.0898876404494382,0.07865168539325842,0.7640449438202247,,0.056179775280898875,,0.4943820224719101,,,,0.0449438202247191,0.033707865168539325,0.02247191011235955,0.02247191011235955,0.056179775280898875,0.2696629213483146,,,,,,0.02247191011235955,0.011235955056179775,,0.02247191011235955,,0.033707865168539325,,0.0449438202247191,,0.011235955056179775,0.14606741573033707,0.06741573033707865,0.33707865168539325,0.3033707865168539,0.02247191011235955,0.38202247191011235,0.0449438202247191,,0.011235955056179775,,0.4382022471910112,0.033707865168539325,,0.1797752808988764,,,0.056179775280898875,1.5393258426966292,0.21348314606741572,0.24719101123595505,0.898876404494382,,0.02247191011235955,0.38202247191011235,0.0898876404494382,0.1348314606741573,,,,0.02247191011235955,0.011235955056179775,,,,,,,0.011235955056179775
1983,0.07692307692307693,,,,,0.5824175824175825,0.01098901098901099,0.3626373626373627,,0.6593406593406594,,,0.02197802197802198,0.01098901098901099,,,0.34065934065934067,,0.03296703296703297,,0.03296703296703297,,0.2087912087912088,0.2087912087912088,0.03296703296703297,,0.01098901098901099,0.04395604395604396,0.02197802197802198,,0.03296703296703297,0.5164835164835165,0.18681318681318682,0.1098901098901099,0.19780219780219782,0.5384615384615385,,0.9120879120879122,,0.01098901098901099,0.4835164835164836,0.09890109890109891,0.01098901098901099,,0.45054945054945056,,0.01098901098901099,,0.02197802197802198,,0.06593406593406594,0.02197802197802198,,0.6593406593406594,0.2087912087912088,,,0.03296703296703297,,0.14285714285714288,,0.03296703296703297,,,0.01098901098901099,,0.01098901098901099,0.38461538461538464,,,,,0.9560439560439561,0.01098901098901099,0.23076923076923078,,0.04395604395604396,,0.05494505494505495,0.9780219780219781,0.08791208791208792,0.04395604395604396,,0.4175824175824176,0.01098901098901099,0.2417582417582418,,0.7032967032967034,,0.01098901098901099,,0.13186813186813187,0.01098901098901099,0.8241758241758242,,0.08791208791208792,,0.4945054945054945,0.01098901098901099,,,0.01098901098901099,0.04395604395604396,0.02197802197802198,0.07692307692307693,0.09890109890109891,0.3076923076923077,,,,,0.04395604395604396,0.01098901098901099,0.02197802197802198,,0.02197802197802198,,,,0.02197802197802198,,0.01098901098901099,0.18681318681318682,0.02197802197802198,0.3186813186813187,0.3076923076923077,0.02197802197802198,0.37362637362637363,,,,,0.4945054945054945,0.04395604395604396,,0.13186813186813187,,,0.02197802197802198,1.5824175824175826,0.13186813186813187,0.18681318681318682,0.8461538461538463,0.01098901098901099,,0.37362637362637363,0.08791208791208792,0.06593406593406594,,,,0.03296703296703297,,,,0.01098901098901099,,,,0.01098901098901099
1984,0.05319148936170213,,,,,0.6063829787234042,0.0425531914893617,0.35106382978723405,,0.7659574468085106,,,0.02127659574468085,0.010638297872340425,0.010638297872340425,,0.35106382978723405,,0.010638297872340425,,0.010638297872340425,,0.23404255319148937,0.2127659574468085,0.07446808510638298,,,0.02127659574468085,0.010638297872340425,,0.02127659574468085,0.4787234042553191,0.23404255319148937,0.13829787234042554,0.18085106382978722,0.5531914893617021,,0.8829787234042553,,0.0425531914893617,0.4361702127659574,0.1702127659574468,,,0.44680851063829785,,0.010638297872340425,,0.02127659574468085,,0.0425531914893617,0.0425531914893617,,0.7234042553191489,0.2127659574468085,,,0.07446808510638298,,0.1276595744680851,,0.010638297872340425,,,0.02127659574468085,0.010638297872340425,,0.36170212765957444,,,,0.02127659574468085,1.0,0.02127659574468085,0.23404255319148937,,0.06382978723404255,,0.05319148936170213,1.0,0.010638297872340425,0.0425531914893617,0.010638297872340425,0.4361702127659574,0.010638297872340425,0.19148936170212766,,0.7340425531914894,,,,0.1702127659574468,0.05319148936170213,0.8085106382978723,0.02127659574468085,0.06382978723404255,,0.5106382978723404,,,,0.02127659574468085,0.031914893617021274,0.031914893617021274,0.06382978723404255,0.10638297872340426,0.30851063829787234,,,,,0.0425531914893617,0.10638297872340426,0.031914893617021274,,0.031914893617021274,,,,0.05319148936170213,0.010638297872340425,,0.14893617021276595,0.010638297872340425,0.30851063829787234,0.2765957446808511,0.031914893617021274,0.39361702127659576,0.031914893617021274,,,,0.6063829787234042,0.0425531914893617,,0.24468085106382978,,0.010638297872340425,0.05319148936170213,1.627659574468085,0.1276595744680851,0.2553191489361702,0.8297872340425532,0.010638297872340425,0.010638297872340425,0.36170212765957444,0.07446808510638298,0.09574468085106383,,,,0.010638297872340425,,,,0.0425531914893617,,0.02127659574468085,,
