,EST,SLV,ASM,GLP,USP,EGY,NOR,JOR,BLX,DMA,CRI,ZAF,TJK,GNQ,MLI,ISR,VGB,SWZ,SEN,BRB,SUD,ATG,DNK,SYR,AIA,MWI,BUN,KWT,GRD,TCA,TUR,ZMB,KGZ,PCE,ESH,MYT,BFA,BWA,LSO,CAN,TZA,LKA,BHR,CYM,PAK,SAU,ISL,NGA,SWE,GIN,MHL,BOL,PNG,FRE,NCL,NFK,THA,MNT,PSE,TKM,CHE,HND,FIN,GUF,DEU,NIC,MDA,VUT,MNG,ECU,GIB,GUM,BRA,COL,ERI,SGS,BEN,AFG,NRU,MDV,MUS,PCN,ATA,WSM,SVU,MTQ,IOT,SXM,URY,SLE,TMP,AUT,SLB,DDR,BES,HKG,FJI,YDR,GTM,NZE,CZE,BIH,AZE,ARM,QAT,BAT,YEM,DOM,DJI,CYP,PHL,HMD,MCO,COM,SSD,GHA,OMN,ESP,LTU,CHL,UZB,ZAR,KOR,GBR,BGD,ABW,TUV,SUR,SER,IRL,TGO,IND,MAC,LAO,ANT,TKL,CHN,NAM,VEN,ROM,SMR,TCD,VNM,HUN,SHN,TTO,LVA,BRN,MNP,ITA,FSM,RWA,CSK,MRT,JAM,KHM,PYF,CPV,FRA,RUS,BGR,SPE,BEL,UKR,MMR,MEX,GRL,ARE,GRC,AUS,KIR,COK,NLD,LCA,WLF,MSR,HTI,KNA,LBR,MKD,GMB,VAT,MDG,NZL,FRO,UGA,ZWE,IRQ,KAZ,POL,GEO,TON,GNB,CCK,ALB,DZA,PAN,GAB,AND,BLZ,SVK,BDI,NIU,LUX,PRK,LBY,MYS,IDN,LBN,BTN,ATF,CUB,BMU,STP,HRV,PLW,IRN,USA,CXR,JPN,BLM,ETF,PER,NPL,BHS,SOM,GUY,PRY,MAR,UMI,SVN,MLT,MOZ,SDN,PRT,CIV,NER,FLK,YUG,SGP,KEN,SPM,ARG,VCT,COG,CAF,BLR,ETH,SYC,AGO,BVT,CMR,TUN
1988,,0.0036253967704902874,,0.0051971487537150925,0.0036389857398818936,0.004649870443429414,0.0069715189928042124,0.003971199082283321,0.015143455837612507,0.0036238120996326412,0.003634693305588861,0.0048515900066333694,,0.0036081627746111953,0.0036436099157083554,0.0046760305715640256,0.0036029093776185593,,0.003722725158818007,0.00363026550845258,,0.0036148952806011993,0.010091052564302958,0.0038741741210421036,0.003600129840553341,0.0036181261789135187,0.004061924920287337,0.004012616914752633,0.0036040210997958268,0.0036000662074632444,0.004745872150098851,0.003668309156727013,,0.0036035317660085267,0.0035991457035220937,,0.0037003957307772976,,,0.0070974755928522384,0.003702328627995133,0.0037751168378184798,0.003789471351044413,0.0036064798791185446,0.004115256742750886,0.006129915839409658,0.003824102469880587,0.004122220147802849,0.009867141050506742,0.0036522431654558317,,0.003615943645997915,0.003733905734984385,0.003611378942407137,0.0036749318562723406,0.0036012544405388657,0.004645272175793004,,,,0.010522083688884003,0.0036249418909220224,0.006122061662679988,0.003929774602200486,0.03483139899123876,0.0036337115116075744,,0.0036383857832142886,0.0036037953934788727,0.0036813854799750724,0.003656421170891812,,0.0043713476446803476,0.0038090280698947,,,0.0037504042712714044,0.0036335090160468557,0.0036018559278274756,0.0036030223788032284,0.0036835248580028455,0.0035995448245796516,,0.00360943771038748,0.008398224666602868,0.004550320551020183,0.0035999459797499724,,0.003669994141936273,0.0036142822412838626,0.003599169615256641,0.00742002082719937,0.0036120630424676227,0.00448342733199107,,0.006799875978353934,0.003654663077900383,0.003649763015849028,0.003649076403209075,0.003599154779001923,,,,,0.0037423491338100974,,0.003735601276258954,0.003674242861714797,0.003621953705263991,0.003989225994806436,0.004340853193789886,,0.003615817804611901,0.0036109832302760663,,0.0037093821534772845,0.003822029658114362,0.010576979022525027,,0.003876870598400541,,0.0037420556080629387,0.006741446480546659,0.02676219408901408,0.0037965246809612448,0.00360391611208167,0.0035995204759871726,0.0036263289232585606,,0.0054274475373618965,0.0036587638789046693,0.005338930744901997,0.0036120864925937492,0.0036015301118678972,0.0036739211375043466,0.0035993794144559,0.005921178688687723,,0.004216934533375185,0.0037947523874858613,,0.0036154903319818785,0.0036430256436810124,0.004245110474220368,0.0036020407485027406,0.0036774235985475483,,0.0036856180026849797,,0.01915724517296866,,0.003620274892062885,0.004331817559858873,0.0036554702663891877,0.0036506547063964116,0.0036002688204200195,0.0036808739530456132,0.0036275209042530565,0.0320379381948224,,0.003975162043759681,0.0065474895158750945,,,0.0036337567858085564,0.004249838032094602,0.003795290673794564,0.004753804167823337,0.00529115311381699,0.006308174760982816,0.0036012771814724178,0.003606916434062588,0.01634703486529476,0.003657084346248611,0.003600086121149448,0.003600209533158147,0.0036318533737241592,0.003602611559269396,0.003891560707127259,,0.003615702486846721,,0.003643147921820876,0.004125040502492435,0.0037441667831324063,0.0036309498620050035,0.0036638414805064126,0.005529884895111611,,0.004631117912924271,,0.0036069220074020983,0.0036154069781031365,0.003600164367845695,0.0036225339778747784,0.004452345788535213,0.0039335610466700284,0.003703977760509597,0.0037283130491493136,0.003606538810274818,,0.0036144462371244628,0.0036000995098904717,,0.0036474721824206694,0.004210058892300734,0.004246583191897107,0.004323929125316443,0.0038635770492738983,0.003600052381208885,0.003599177666449369,0.0037480226134520515,0.003697532635058692,0.003604640999509149,,,0.004329916572452711,0.03741897439339624,0.0035994084958659326,0.01485581302184232,,0.0037311378697731266,0.0037145053836931856,0.003650707164489825,0.0036792386095365207,0.0036227185336997645,0.0036125380178258434,0.003636776505466518,0.004221683812938187,,,0.0037611431448986736,0.00367471862182711,0.003746842321108337,0.0068473793284802255,0.0038075647553355487,0.0036618880775325527,0.003602593210268819,0.004782225492381056,0.006123057015309953,0.003793931330253979,0.003604974447017085,0.0038963884215783917,0.0036186832387570733,0.00366944627122756,0.0036151394455653284,,,0.003611061098298918,0.0038111312342683267,,0.0037529676212944476,0.004023271010381499
1989,,0.0029579247343426663,,0.0041381034292082034,0.002927982113168009,0.004673310260952539,0.006159453857890495,0.003255205336622151,0.018526236101515672,0.0028591520408710663,0.0030401239019298143,0.004530206035675743,,0.002818480319303052,0.0028574209698178,0.004570546864232961,0.0028306671845860585,,0.0029643417592676025,0.0028742858156090003,,0.002861461312502328,0.009041560766736392,0.0032521711904345742,0.0028153648386997276,0.0028371340002676017,0.0034285628991125063,0.0037020344990295823,0.0028201603068900294,0.002817875419302923,0.004699057754900582,0.0029145396214271275,,0.002998598535191757,0.0028095176737419876,,0.00285243759953986,,,0.01870115683739319,0.0029620130316568545,0.003140700731126409,0.0031902364633350673,0.0028865975886596543,0.0037357156960451327,0.006647045498232812,0.0030164996874225136,0.0034809824065307714,0.010467790211154755,0.002883897485364599,,0.002898167987342045,0.0030500769413305826,0.002820491218385658,0.0029406909058155356,0.0028121818384743936,0.005409187979055159,,,,0.012058979960280063,0.0029465049544135013,0.005932936871103629,0.003169537925960958,0.04354529222234293,0.002855078985022099,,0.002850620481267375,0.0028211893417222156,0.0030551695454317657,0.002881685605154261,,0.0055374779035568915,0.003462677537784251,,,0.002852049281387237,0.002871352749820399,0.0028142385819089023,0.0028297139367783634,0.0029382586853783227,0.0028099034519489694,,0.0028491909920700647,0.011472023384697438,0.0037669142686631886,0.002810242498226481,,0.0030136435968980777,0.0028391977915084767,0.002809561192357278,0.007815837325537393,0.0028339510581560506,0.0043875374988132446,,0.009083315311128482,0.0038647387952289412,0.0028986192495406146,0.003051193136595889,0.0028095485715850643,,,,,0.003045036537517712,,0.0030089002264139476,0.0032083336129292497,0.0028410198800218976,0.003322107299886962,0.004169663704423696,,0.002897909535756111,0.0028240871134215025,,0.0029543584146524537,0.003106094534138953,0.012803471734240726,,0.003628306897378207,,0.002998763993430244,0.009983383341475045,0.03463146538171318,0.003267792127349232,0.002824991203356229,0.00281991691380808,0.0028551267100857553,,0.00563890389694996,0.0029095649141818074,0.005977764039779248,0.0028299271837784,0.0028289127606338765,0.0029997512764762457,0.00281024074999276,0.00749973131944893,,0.0037672504531227943,0.003231308722241557,,0.002832763973898744,0.0028850723820595453,0.0038657370055283713,0.002813022790138748,0.0029567930639521883,,0.0030449319451768143,,0.023792466738077958,,0.0028337181122147035,0.0037374413936416655,0.0028766694653983276,0.0030956690274530066,0.002814386906173797,0.0029140476059110743,0.002838804487348987,0.03716148211410062,,0.0034453415045097137,0.007126943561497339,,,0.0028649524691002565,0.007761146515318723,0.0029475278742744845,0.004711877593453255,0.005327574678701772,0.009013576391559502,0.0028284410382652054,0.002819350462419946,0.02209772309013899,0.0028764011225508234,0.0028118922729455124,0.0028136829666169337,0.0029149457961874783,0.0028202175752489378,0.003225789946836268,,0.0028308399475735256,,0.0028696873338781397,0.004360543260282434,0.002911023721488007,0.0028613165741209166,0.0029395196642060476,0.005945564074216644,,0.004499268378770745,,0.0028640156663739327,0.002832055955186312,0.0028113827895345613,0.0028634626121442127,0.004139645414943376,0.003695400119311642,0.002921878693236988,0.002975190538581516,0.0028383523253299146,,0.0028266943924456717,0.0028108210469779907,,0.0028923270491033005,0.003643799383045528,0.005919980830861757,0.004334813363313186,0.0032206037337900416,0.00281141006145002,0.0028122941751876837,0.003096267461555363,0.0029913184902302806,0.002817366702393619,,,0.004207442876620943,0.06205222988843974,0.002810041530285706,0.027601375421284456,,0.003030275771385097,0.003074396134658139,0.0028938467497227937,0.003087883478712092,0.0028595917793109975,0.0028868192370539404,0.0029330324981805328,0.003723814982199116,,,0.003048257770259309,0.0029520278529754614,0.003082445613939452,0.006064063454985843,0.0030697235283684296,0.002850270890746555,0.002814064491010797,0.004679510150474186,0.008612904754332242,0.0030893863861728432,0.0028210855088225927,0.0034883307842440946,0.002854616403158119,0.002884938197455761,0.002829668314277908,,,0.0028417137667129657,0.0031117618919974423,,0.0030118624175668133,0.0034257650234439845
1990,,0.0026007301630071333,,0.0036481300441241877,0.0025778206375715483,0.004551724025225544,0.00611412220688608,0.0029203549854403105,0.022165589228257093,0.0024745014476136844,0.0027209275243869073,0.004755186529692462,,0.0024761408009759587,0.0024859515272783205,0.004499046745270759,0.0024474927326486266,,0.0026138774670782686,0.002499497823447345,,0.002463804328029654,0.010013978032831054,0.002931541656926894,0.002451945348414636,0.002577354317182935,0.0033532465608482483,0.0030276415766482055,0.0024444339450008464,0.002441644808102421,0.00517003501561733,0.002656806111207649,,0.0026561041992644945,0.002432974913380595,,0.0024815817197954876,,,0.019629681647938414,0.002714783205246279,0.0028031051537355466,0.0028401571314903397,0.002513099182936694,0.0036366186205519647,0.00684819981047689,0.002684470087471312,0.003300109709561167,0.010756942600834405,0.002512499251319592,,0.002546417119632378,0.002648950056760914,0.002447977467660064,0.0027314903085904774,0.002436013647571387,0.005976042273295179,,,,0.013402401742866082,0.0025937316403487833,0.005794178501735264,0.0028987229128370137,0.05526280847862744,0.0025030990439331214,,0.0024781979065207106,0.0024486515476782444,0.00270979784496395,0.00257069459549224,,0.005541992724696059,0.003236402086521173,,,0.0024935568162873863,0.0024956395689721155,0.0024502091107044973,0.002466630330470888,0.0026695995034503265,0.0024332347833213273,,0.002480783711902002,0.010376265432905806,0.0032054502818314543,0.0024333590001277662,,0.0026235158409731985,0.0024631988429496513,0.0024330080444044566,0.008714737119017893,0.0024700059079128174,0.0036793005632881756,,0.009290611294266352,0.0029866806806588134,0.0026585343796488533,0.0027068327982095264,0.002432944604753696,,,,,0.002702783162964087,0.00243291210663552,0.002582354031759458,0.0028793547961927304,0.0025227643799074517,0.00300192600035639,0.00395960277406414,,0.0025277708642219743,0.002469367658259086,,0.002620811158676434,0.0027624632259390363,0.015176619683206521,,0.0034303533893070477,,0.0027139060769293347,0.009878163803038624,0.03801496314253673,0.0029365745922078058,0.002480632647667499,0.0024399914059820083,0.0024893772285293084,,0.005643938099271134,0.002528795754311597,0.005651415255749127,0.002459959346748906,0.002454286535670989,0.0029233302165919493,0.0024331706977629578,0.006682838787265041,,0.003537850556264471,0.0030182603036668586,,0.0024654403062168264,0.002535657342071341,0.0035769805310993455,0.0024366221576052768,0.0025799824736388918,,0.0026832961259150314,,0.028579785745447426,,0.0026351025079062616,0.003540376304696035,0.0025105819268300814,0.0027084767802508006,0.0024372985158694913,0.0025574095599791395,0.002464511814248648,0.044612382142910086,,0.002887574097739513,0.007007034781645607,,,0.0025457931235361333,0.0085185328433488,0.0025126979389329014,0.005572612478452793,0.005365231135750981,0.00852059236971423,0.0024553843802496765,0.0024447484715794574,0.025843627039995,0.0024777569929916783,0.0024770656402983504,0.002447123931058878,0.002543239587537006,0.002447052385274373,0.0030595059242031677,,0.0024719542706742276,,0.002583228657764087,0.0038381973067723035,0.0025216255419340684,0.002935453839040443,0.0026249429014333463,0.004767929455424443,,0.004055805874411149,,0.0024716685639863817,0.0024558440817678616,0.0024360377553957683,0.0024948791379789813,0.004060595585548841,0.0034490463646395953,0.0025840071956059964,0.0026407608420039646,0.0024633598470145913,,0.002509236292681135,0.002435788520077733,,0.0025267111439692715,0.0034984203580743717,0.005923799266364037,0.004639328648865849,0.0029027493911444277,0.0024353386998548178,0.0024333969971855854,0.002809729453120872,0.002582784133634265,0.0024437226441722717,,,0.004644889949811108,0.0698033598231296,0.0024340040611313778,0.02935236966133379,,0.002704487695244943,0.002895301151932032,0.0025015055637837894,0.002812598913273108,0.002524214754375678,0.0024851454226993528,0.0026289422084495146,0.0035484116660409195,,,0.0027516092970027582,0.0026928103926793082,0.0026719262981442556,0.006518953300090133,0.002671667932512881,0.002475004267142627,0.002438011115047453,0.004948237804889301,0.009488029767294322,0.0027626971024746648,0.0024434991502345366,0.003275874067109903,0.0024555023090971602,0.0025507931829706824,0.0024857333157668653,,,0.00246161591047507,0.002783212313210108,,0.00265524899695021,0.003246463456979776
1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,0.0018384978276143212,0.002022530948680854,,0.002769569718750097,0.0018901704572068562,0.003970897030164442,0.005936286773097036,0.0023233898591690522,0.02290658928883332,0.0018941226724372847,0.0022114658023553316,0.004359183570668951,0.001782540697501259,0.001780273136990791,0.001822670600497379,0.004461800861862462,0.0017972408246876416,,0.0019452730897899719,0.00196680066914304,,0.0018908612917331118,0.00866209636850989,0.002437446292242869,0.001808188110267061,0.0019091264427418615,0.002526584316922419,0.003117029784479827,0.0018657207797533985,0.0017789344830146572,0.004920797733277234,0.0020103094206511433,0.0017785892868688797,,0.0017702739827731226,,0.00181189487305398,,,0.022032929876792687,0.002042752065902133,0.0024666287660824212,0.0024418552539034882,0.0019123296060456975,0.0035110478902574786,0.008531438098429905,0.0020807439504415617,0.00310932014082992,0.009303096789406589,0.0018666962336373759,0.0017883868152793617,0.002043605362656115,0.001973972510960047,0.0018034030956274641,0.0019058052490431802,0.001772434628756713,0.007077052650516848,,,0.0018060893535087781,0.012997132514187961,0.0020059376786507295,0.004621161605205202,0.002164902942928059,0.06318472023837168,0.0018616638950367439,0.0018341768981028743,0.0017887137297458303,0.0018037111147349962,0.002320325462288335,0.00188464117913918,,0.0056147177447744894,0.0032648225014369225,,,0.001851252753607954,0.001829066626806499,0.0017943435552143475,0.0018142476848747435,0.002198700401754538,0.0017702132178040245,,0.0018266025868356513,,0.0024634971070226393,0.001770786853833385,,0.002183099416366773,0.0017969222496308525,0.0017700710882637806,0.009246549502180245,0.0017984030679001727,,,0.016717139051535965,0.0019192292238940538,,0.0021945032641290836,0.001773729066629596,,0.001903544191242452,0.001832553752593261,0.0017849110608294154,0.0021381784753680393,0.0017699052690648494,0.0026215954788425936,0.002424544258750074,0.0018345382368976785,0.0026094668861082124,0.003960997772705808,,0.004566921738731673,0.0018057052390688208,,0.002072028780531538,0.0025825806759904625,0.01645511278182066,0.0018451326389241846,0.003541292785204279,0.001863392836910976,0.0018838983351721465,0.011905260409691407,0.04054457230921168,0.0035665524556916773,0.0018720712007853206,0.0017766507647609953,0.0019237744730543854,0.003028359470408833,0.005526406449960546,0.001999726874613433,0.005398193471089469,0.001956503235043683,0.001805393627508076,0.0025344111250448407,0.0017708136393072853,0.012536398588836387,,0.004046714434126429,0.0026746920321139454,,0.001789439124809982,0.002136707168761191,0.003235891324607871,0.0017747527015861213,0.0023513651024003974,0.0018957308972085186,0.002137419557913559,0.0017763236484016503,0.029849550838579215,0.0017788170510037189,0.0018163095349331463,0.00376227225525438,0.0018496857919067093,0.0021645404751045503,0.001873765967195244,0.0018904892316310934,0.001801064116897389,0.04410962674390141,0.008248338169419393,0.0023585898890093725,0.006012102050674326,,0.002365036160280276,0.0019211349022112557,0.011608355909442182,0.0018381684003269138,0.00627111451369783,0.005181951170536574,0.008117593865416257,0.0017890692743637976,0.0017811321308534513,0.02671366395724373,0.0019463670275250834,0.0018101396899665406,0.0017880889009321585,0.0018336136396272158,0.0018311403027261339,0.0025132656314695006,,0.0018127280540022528,,0.0018505689819421276,0.0030143386522478075,0.0018232299436156463,0.0019169619428481175,0.002034236426460005,0.0020498369296237384,0.0018673613814292713,0.00434073977317272,0.0017867369974812258,0.001793604589740739,0.0017890038698637333,0.0017755958878177196,0.001874683757787897,0.003014723617242695,0.0032619345734829453,0.0018916132679925599,0.0019599252644467366,0.0018311908811105729,,0.001800789949123882,0.0017715653313279832,,0.0019334123476681742,0.0026986814274758872,0.006646185562818783,0.004969895598733665,0.0024339652005069146,0.0017781200467305938,0.001770048107513616,0.002030794739888186,0.0019867362793790856,0.001776451806364825,0.002308839296850004,0.0017781698569960538,0.005216404363242082,0.08798360265125882,0.001771037849191405,0.03477616269413653,,0.002018981818003298,0.0026365472164542807,0.0018545577411089899,0.002167537361188326,0.0018429764278050035,0.0019014671792749733,0.002092252236185595,0.0030222294164279195,0.0017937178371634712,0.0026230428696150027,0.00219222998758971,0.0020054864699720005,0.0019743461706525326,0.006421518107933694,0.0021882649689535724,0.0018095230124443912,0.0017772170811010074,,0.012129315143103957,0.002095922342954856,0.0017787851201271146,0.004436985716401066,0.0018773999134714687,0.0018657405530699018,0.0017852058887868414,0.0020669848228505013,,0.001799080325416558,0.0022939770565487726,,0.0019506045710510587,0.002691082312300743
1993,0.0016620045677417546,0.0022830987695438157,,0.0026536814796851694,0.0017148213112982073,0.0039315582662045705,0.005528405414480501,0.0021625118692645898,0.022751077707038925,0.0019346993199399042,0.0023910493204555515,0.004320491489326635,0.001604412317556818,0.0015900308612880156,0.0016374986826696758,0.004760585812188632,0.0016415036252348664,,0.0017505873750406596,0.002011430855869294,,0.002184024891506835,0.007731704140056196,0.0024006884888066716,0.001629321052860183,0.0017038198344020046,0.002267458854714105,0.00289866124290204,0.0017867777272001389,0.0015876629593587401,0.005720405400173057,0.0018442001596809835,0.0016070444809869974,,0.0015812860196081427,,0.0016208959535738577,,,0.02641150130050589,0.0019140822178312518,0.002291497243005424,0.002378055855689161,0.0017008833479811632,0.0033285372058003745,0.008394751751101999,0.0018076918556596297,0.003093598220400463,0.008228342522590392,0.001670478674958171,0.0016443393366981389,0.0019109833501000425,0.0018020636785193202,0.0016347785395896739,0.0017344760790764923,0.0015829044348140285,0.007548037203589607,,,0.0016655694691517287,0.013126335083615166,0.002040577683991868,0.0040995033953562,0.0020559736013926392,0.06121543434354976,0.0017678336066872312,0.0016442945231316453,0.0016113547587471907,0.0016065557186133567,0.00221101100082484,0.0017104284068235943,,0.007076304617975493,0.003382148510504497,0.00158238762297021,,0.001685994465791922,0.0016408874603919164,0.0016143844276580895,0.001615394567065552,0.0019089095501245881,0.0015813000221947269,,0.0016269855017212265,,0.002264507140900324,0.0015813333336745041,,0.0021882140694987674,0.0016139010179746515,0.001581151350797666,0.008891065778110786,0.0016045248144911516,,,0.01683252244878069,0.0017504508652423688,,0.0021561742413358093,0.0015813016135275792,0.003339824789681803,0.0017175352124443577,0.0016331311442239584,0.001611546449151061,0.001981803489198702,0.0015809073825653408,0.002374914971688984,0.0024016037325174356,0.001649598625766076,0.0022634321198506187,0.004365197422437075,,0.005121672229485269,0.0016181548720945898,,0.0019261626181918293,0.0024447731749071004,0.014358719424041173,0.0017225697503215794,0.003640525721109507,0.001758881875148461,0.0017663736556259736,0.012792234923643989,0.04325365600575717,0.002360536359250772,0.001700120755252811,0.001589072071671062,0.0017477163009992588,0.00165708402945896,0.005447569649863534,0.0016395730238186125,0.00692672985057774,0.0017779268869934908,0.0016308340414543426,0.002322507163053672,0.0015821709651991714,0.015331106267141823,,0.003794388349030139,0.0024003720024938983,,0.0015969886077874217,0.0022255968183801985,0.003282456612718062,0.0015894866419925587,0.002441796928515225,0.0016900482637288165,0.002015140461151115,0.0015867087323686688,0.02564342254210122,0.0015902709751827071,0.0016805817672695452,,0.0016665840425236522,0.002420661897320566,0.0017067028080887843,0.0017066259981975856,0.0016129201647181297,0.04270693577641193,0.00733466433644422,0.002190448315560139,0.0057999203883314955,,0.002233195289462789,0.0017927852757799096,0.012957339380168468,0.0016313125340097615,0.006053311952978674,0.0046981661646107705,0.00899442887834407,0.0016005628350909368,0.001593778342752409,0.02639314060776454,0.002184697280337961,0.0015862429704216405,0.0016256531404999159,0.0016766059221475327,0.0019055925392902867,0.0022610751664720644,0.0019024492681642834,0.0016253562875762025,,0.0016827443918449162,0.0031083922702858156,0.0016124140933826232,0.0018013168161531185,0.001884632472034593,0.0019260205885987514,0.0018278447559402899,0.0044985688577267365,0.001631930984516603,0.0016231026707085908,0.0016021306186396818,0.00159425921512727,0.0017291054851189883,0.0029086581426894394,0.003141871397375941,0.001716537167639713,0.0017475805602372011,0.001673184805984754,0.002597846193517106,0.0016172802003577569,0.001581849785995691,,0.0018040931944352011,0.002696030618916497,0.007850665221280235,0.005195655461022248,0.0024112809381555424,0.0015869422151943047,0.0015810759534226329,0.0018722503240519478,0.001826346742596299,0.0015898953114124588,0.0023698235764866957,0.001587934393908904,0.004155788189447147,0.10408553032095481,0.0015840862303369615,0.03695504406305623,,,0.0026144917268374657,0.0016844683579768185,0.0020997554309679428,0.0016852786128940785,0.0018307301492281815,0.002100365589893453,0.0028025708488849193,,0.0027395089350508253,0.0021116527479886466,0.001799879375582457,0.001831765167800153,0.00561870995091027,0.0018399075659098637,0.001619563630905469,0.0015854213389410927,,0.013492217525990675,0.0019118128405604048,0.0015881006491072595,0.005102123257242659,0.00179317644121616,0.0016766534265665288,0.001594200067616359,0.001767002377258152,0.0017812062011470166,0.0016310062375175947,0.0018709007622971,,0.001731328499497951,0.0025167867536947763
1994,0.001738795855245875,0.0023746532367453833,,0.002651454902400464,0.0015877048391629359,0.0036426786068073894,0.005943626190118866,0.0020022701165210606,0.024164008254147648,0.0017916122114726945,0.002453501481424064,0.004824990080579436,0.001477711695741378,0.001467799443350396,0.001505475629882328,0.004991305882233892,0.0015249428774197701,,0.0015991109211202482,0.0018825070089251161,,0.001785323582059072,0.008153425361987258,0.0023219070213212714,0.0015005704884806486,0.0015857659988159827,0.002075963387952678,0.0024649611415307124,0.001634128538480914,0.001469559812752395,0.0043872665282011615,0.001624183593198466,0.0014811974691832219,,0.001459810471723254,,0.0015230982399403955,,,0.027675373880709335,0.001906051567383053,0.0021927490383387123,0.0019014066534304213,0.0015962214417077113,0.00285146399186524,0.0068736521454761616,0.0016558790427323544,0.0023054358373252393,0.008841734200181089,0.0015458166896928555,0.0014678783678657536,0.0018978891530493495,0.0016679316122500632,0.0015094690266995428,0.0016473023998570273,0.0014604132859616721,0.007740002494377854,,,0.0015654838969315383,0.012782313516671693,0.0021193424768345655,0.004443246548640537,0.0018360841744722665,0.0634720754545779,0.0018169316330558824,0.0015223499794229708,0.001479264535987453,0.0014780489377563704,0.0021998240895585047,0.0016472790755829437,,0.00818293082439401,0.0035388692042660715,0.0014644602071005092,,0.0015682087041783155,0.001496365082129204,0.0014773201563282757,0.0014963391169846006,0.0017893417328695795,0.0014594302765623217,,0.0014896461342648725,,0.0021160311397219237,0.0014595309488542128,,0.0021014865960045917,0.0014911343155021848,0.0014603697900542785,0.009027524923440833,0.0015090002560548452,,,0.01765903981872191,0.0015869190139116232,,0.0025281491313869507,0.001458832592550662,0.004263197001223584,0.0016489128108927097,0.0015585008978279405,0.0014912142864543676,0.0017942992589657313,0.0014587946198700618,0.0018362579698843777,0.002370474907234412,0.001507297536761574,0.00215495243461692,0.004474776320303495,,0.0018225049161351976,0.0014902569234882946,,0.001789038686408723,0.002003696414234238,0.01581295510826388,0.0017751808097235338,0.0035850605733317754,0.0016615995949346577,0.0018227587815877549,0.013594948268541601,0.04390265732475435,0.003207178255745965,0.0015598435926083279,0.0014856320669727812,0.0016915288076971204,0.0016052993984366532,0.005714190447096306,0.0015193397538261736,0.007188298955610129,0.0016760582615464171,0.0015279485504733673,0.0020037434884929337,0.0014600046811843745,0.015389619028398345,,0.0032220280291809685,0.0024992694729243895,,0.0014842965141606368,0.0022318306285956263,0.003522360011638392,0.0014643039408262296,0.0021956185234032455,0.0017649219266079917,0.0018960157308304062,0.0014645523094971098,0.027049495534058814,0.00146814083466494,0.0018327591756085184,,0.001540036304971629,0.002272458892762354,0.0015869929756865849,0.001562466703313073,0.0015004964711056753,0.04265108202495756,0.008307687529939338,0.002471249537016042,0.008174911929215234,,0.0025016971801859853,0.0016956163800107543,0.014347913338413183,0.0015109542651987498,0.00531666532856823,0.004564962628520932,0.008718519035075414,0.0014729688589812055,0.0014712391700934064,0.02746139298310388,0.00204725952788655,0.0014752893696578153,0.0015114342259748795,0.001551187821649311,0.0016104937959461499,0.002135583425866016,0.0016663037052690446,0.001491674338390695,,0.001568751367947224,0.0030788377336533317,0.001491837972465269,0.0017625117306044936,0.0017893820020152516,0.0017843332819558267,0.0017808875143884898,0.004619140290464433,0.0015231648332639349,0.001483688526707108,0.0014814214483718966,0.0014620216856132317,0.001657558947709391,0.0029966004395078536,0.0032516887923275087,0.0015591719769734048,0.0016020373824105105,0.0015482107472054303,0.002558616479096615,0.0015372814922601475,0.0014596779507641566,,0.0016332992650888375,0.0022371218533694813,0.009134685348453837,0.005065081433267071,0.002410394208076357,0.001463876444333389,0.0014592103682418331,0.0016871178406023223,0.001663023028314951,0.0014688860110870557,0.0022218004022255267,0.001464868458789063,0.0029991329417745575,0.10741370150395735,0.0014627587035410047,0.03807457804110016,,,0.002647284366605589,0.0015551800425718525,0.0018494383719067846,0.0015260938055509238,0.001718754581822597,0.002088259501852046,0.0027032563545331427,,0.0027306271013324743,0.0019116163557228406,0.001662948573105906,0.0017340258196756977,0.005863349395836698,0.00167784086408721,0.0014949155450376937,0.0014623265908985136,,0.014060582128469473,0.002109487014574028,0.001469711057263782,0.005363029788374519,0.0016302549816297365,0.001544639485612231,0.0014727588403833786,0.0018571930544973702,0.0016534333422305349,0.0014921260995402938,0.0017249357028350704,,0.0015831966813936137,0.0024430690088384065
